event_id,payment_id,amount_inr,currency,method,failure_reason,failure_type,successful_payments,split,p_retry,p_link,p_human
evt_syn_00850,pay_syn_00850,22115,INR,card,card expired,card_expired,1,holdout,0.08,0.68,0.45
evt_syn_00851,pay_syn_00851,14868,INR,upi,card expired,card_expired,8,train,0.14,0.74,0.45
evt_syn_00852,pay_syn_00852,3313,INR,netbanking,international_transaction_not_allowed,international_transaction_not_allowed,0,train,0.05,0.62,0.4
evt_syn_00853,pay_syn_00853,11436,INR,netbanking,insufficient funds,insufficient_funds,8,train,0.78,0.61,0.5
evt_syn_00854,pay_syn_00854,4220,INR,card,insufficient funds,insufficient_funds,1,train,0.72,0.55,0.5
evt_syn_00855,pay_syn_00855,13980,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,1,train,0.05,0.62,0.4
evt_syn_00856,pay_syn_00856,7209,INR,card,card expired,card_expired,2,train,0.08,0.68,0.45
evt_syn_00857,pay_syn_00857,829,INR,netbanking,authentication failed,authentication_failed,8,train,0.28,0.66,0.42
evt_syn_00858,pay_syn_00858,10298,INR,netbanking,insufficient funds,insufficient_funds,3,train,0.78,0.61,0.5
evt_syn_00859,pay_syn_00859,2426,INR,card,authentication failed,authentication_failed,0,train,0.22,0.6,0.42
evt_syn_00860,pay_syn_00860,2432,INR,upi,insufficient funds,insufficient_funds,2,train,0.72,0.55,0.5
evt_syn_00861,pay_syn_00861,32650,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,0,train,0.0,0.54,0.4
evt_syn_00862,pay_syn_00862,956,INR,netbanking,authentication failed,authentication_failed,0,holdout,0.22,0.6,0.42
evt_syn_00863,pay_syn_00863,15225,INR,card,bank decline,bank_decline,1,train,0.12,0.52,0.4
evt_syn_00864,pay_syn_00864,4031,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,2,train,0.05,0.62,0.4
evt_syn_00865,pay_syn_00865,3551,INR,card,bank decline,bank_decline,3,train,0.18,0.58,0.4
evt_syn_00866,pay_syn_00866,4711,INR,card,authentication failed,authentication_failed,3,train,0.28,0.66,0.42
evt_syn_00867,pay_syn_00867,912,INR,card,insufficient funds,insufficient_funds,2,train,0.72,0.55,0.5
evt_syn_00868,pay_syn_00868,875,INR,card,network error,network_error,1,holdout,0.58,0.5,0.35
evt_syn_00869,pay_syn_00869,21332,INR,upi,insufficient funds,insufficient_funds,0,train,0.72,0.55,0.5
evt_syn_00870,pay_syn_00870,22940,INR,netbanking,authentication failed,authentication_failed,5,train,0.28,0.66,0.42
evt_syn_00871,pay_syn_00871,43372,INR,card,insufficient funds,insufficient_funds,8,train,0.7,0.53,0.5
evt_syn_00872,pay_syn_00872,3006,INR,card,network error,network_error,1,train,0.58,0.5,0.35
evt_syn_00873,pay_syn_00873,2238,INR,netbanking,authentication failed,authentication_failed,0,train,0.22,0.6,0.42
evt_syn_00874,pay_syn_00874,2585,INR,card,insufficient funds,insufficient_funds,5,holdout,0.78,0.61,0.5
evt_syn_00875,pay_syn_00875,548,INR,card,network error,network_error,5,train,0.64,0.56,0.35
evt_syn_00876,pay_syn_00876,45068,INR,card,card expired,card_expired,5,train,0.06,0.66,0.45
evt_syn_00877,pay_syn_00877,2279,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,5,train,0.11,0.68,0.4
evt_syn_00878,pay_syn_00878,14519,INR,card,insufficient funds,insufficient_funds,2,holdout,0.72,0.55,0.5
evt_syn_00879,pay_syn_00879,13582,INR,upi,card expired,card_expired,5,holdout,0.14,0.74,0.45
evt_syn_00880,pay_syn_00880,777,INR,card,network error,network_error,5,train,0.64,0.56,0.35
evt_syn_00881,pay_syn_00881,8016,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,1,holdout,0.05,0.62,0.4
evt_syn_00882,pay_syn_00882,21783,INR,card,bank decline,bank_decline,8,train,0.18,0.58,0.4
evt_syn_00883,pay_syn_00883,19485,INR,card,network error,network_error,0,train,0.58,0.5,0.35
evt_syn_00884,pay_syn_00884,9372,INR,netbanking,insufficient funds,insufficient_funds,2,train,0.72,0.55,0.5
evt_syn_00885,pay_syn_00885,10886,INR,upi,card expired,card_expired,0,train,0.08,0.68,0.45
evt_syn_00886,pay_syn_00886,3660,INR,upi,bank decline,bank_decline,1,train,0.12,0.52,0.4
evt_syn_00887,pay_syn_00887,232,INR,card,insufficient funds,insufficient_funds,1,holdout,0.72,0.55,0.5
evt_syn_00888,pay_syn_00888,886,INR,card,network error,network_error,8,train,0.64,0.56,0.35
evt_syn_00889,pay_syn_00889,82108,INR,upi,network error,network_error,3,holdout,0.56,0.48,0.35
evt_syn_00890,pay_syn_00890,14960,INR,upi,card expired,card_expired,3,holdout,0.14,0.74,0.45
evt_syn_00891,pay_syn_00891,43741,INR,netbanking,card expired,card_expired,2,train,0.0,0.6,0.45
evt_syn_00892,pay_syn_00892,310,INR,card,authentication failed,authentication_failed,2,holdout,0.22,0.6,0.42
evt_syn_00893,pay_syn_00893,4011,INR,upi,card expired,card_expired,0,train,0.08,0.68,0.45
evt_syn_00894,pay_syn_00894,497,INR,card,authentication failed,authentication_failed,1,holdout,0.22,0.6,0.42
evt_syn_00895,pay_syn_00895,500,INR,card,card expired,card_expired,2,train,0.08,0.68,0.45
evt_syn_00896,pay_syn_00896,3646,INR,netbanking,network error,network_error,2,train,0.58,0.5,0.35
evt_syn_00897,pay_syn_00897,47810,INR,upi,bank decline,bank_decline,2,train,0.04,0.44,0.4
evt_syn_00898,pay_syn_00898,803,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,5,holdout,0.11,0.68,0.4
evt_syn_00899,pay_syn_00899,3656,INR,card,insufficient funds,insufficient_funds,5,holdout,0.78,0.61,0.5
evt_syn_00900,pay_syn_00900,659,INR,card,insufficient funds,insufficient_funds,2,train,0.72,0.55,0.5
evt_syn_00901,pay_syn_00901,13383,INR,card,card expired,card_expired,2,train,0.08,0.68,0.45
evt_syn_00902,pay_syn_00902,10491,INR,card,card expired,card_expired,2,train,0.08,0.68,0.45
evt_syn_00903,pay_syn_00903,5840,INR,card,insufficient funds,insufficient_funds,1,holdout,0.72,0.55,0.5
evt_syn_00904,pay_syn_00904,1740,INR,card,network error,network_error,0,holdout,0.58,0.5,0.35
evt_syn_00905,pay_syn_00905,5200,INR,upi,insufficient funds,insufficient_funds,2,train,0.72,0.55,0.5
evt_syn_00906,pay_syn_00906,18897,INR,upi,insufficient funds,insufficient_funds,0,train,0.72,0.55,0.5
evt_syn_00907,pay_syn_00907,5107,INR,netbanking,international_transaction_not_allowed,international_transaction_not_allowed,0,train,0.05,0.62,0.4
evt_syn_00908,pay_syn_00908,18401,INR,card,authentication failed,authentication_failed,0,train,0.22,0.6,0.42
evt_syn_00909,pay_syn_00909,232,INR,netbanking,card expired,card_expired,3,train,0.14,0.74,0.45
evt_syn_00910,pay_syn_00910,625,INR,card,network error,network_error,8,train,0.64,0.56,0.35
evt_syn_00911,pay_syn_00911,14747,INR,netbanking,authentication failed,authentication_failed,2,train,0.22,0.6,0.42
evt_syn_00912,pay_syn_00912,4815,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,0,train,0.05,0.62,0.4
evt_syn_00913,pay_syn_00913,22001,INR,card,bank decline,bank_decline,5,train,0.18,0.58,0.4
evt_syn_00914,pay_syn_00914,9496,INR,upi,insufficient funds,insufficient_funds,1,train,0.72,0.55,0.5
evt_syn_00915,pay_syn_00915,6790,INR,netbanking,authentication failed,authentication_failed,2,holdout,0.22,0.6,0.42
evt_syn_00916,pay_syn_00916,9705,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,1,train,0.05,0.62,0.4
evt_syn_00917,pay_syn_00917,7125,INR,upi,international_transaction_not_allowed,international_transaction_not_allowed,2,train,0.05,0.62,0.4
evt_syn_00918,pay_syn_00918,1736,INR,card,authentication failed,authentication_failed,5,holdout,0.28,0.66,0.42
evt_syn_00919,pay_syn_00919,223,INR,card,network error,network_error,2,holdout,0.58,0.5,0.35
evt_syn_00920,pay_syn_00920,11793,INR,card,card expired,card_expired,1,train,0.08,0.68,0.45
evt_syn_00921,pay_syn_00921,854,INR,card,bank decline,bank_decline,0,train,0.12,0.52,0.4
evt_syn_00922,pay_syn_00922,3252,INR,card,insufficient funds,insufficient_funds,1,train,0.72,0.55,0.5
evt_syn_00923,pay_syn_00923,3330,INR,card,card expired,card_expired,2,holdout,0.08,0.68,0.45
evt_syn_00924,pay_syn_00924,22849,INR,card,insufficient funds,insufficient_funds,5,train,0.78,0.61,0.5
evt_syn_00925,pay_syn_00925,13797,INR,upi,international_transaction_not_allowed,international_transaction_not_allowed,5,holdout,0.11,0.68,0.4
evt_syn_00926,pay_syn_00926,13537,INR,card,card expired,card_expired,1,train,0.08,0.68,0.45
evt_syn_00927,pay_syn_00927,2358,INR,card,insufficient funds,insufficient_funds,3,train,0.78,0.61,0.5
evt_syn_00928,pay_syn_00928,20556,INR,netbanking,insufficient funds,insufficient_funds,8,holdout,0.78,0.61,0.5
evt_syn_00929,pay_syn_00929,3437,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,0,holdout,0.05,0.62,0.4
evt_syn_00930,pay_syn_00930,622,INR,card,card expired,card_expired,0,train,0.08,0.68,0.45
evt_syn_00931,pay_syn_00931,3150,INR,card,bank decline,bank_decline,1,train,0.12,0.52,0.4
evt_syn_00932,pay_syn_00932,293,INR,card,insufficient funds,insufficient_funds,1,holdout,0.72,0.55,0.5
evt_syn_00933,pay_syn_00933,547,INR,netbanking,network error,network_error,8,train,0.64,0.56,0.35
evt_syn_00934,pay_syn_00934,6609,INR,netbanking,card expired,card_expired,5,train,0.14,0.74,0.45
evt_syn_00935,pay_syn_00935,12526,INR,netbanking,insufficient funds,insufficient_funds,1,train,0.72,0.55,0.5
evt_syn_00936,pay_syn_00936,807,INR,card,card expired,card_expired,5,train,0.14,0.74,0.45
evt_syn_00937,pay_syn_00937,3699,INR,card,insufficient funds,insufficient_funds,3,train,0.78,0.61,0.5
evt_syn_00938,pay_syn_00938,20257,INR,card,card expired,card_expired,0,train,0.08,0.68,0.45
evt_syn_00939,pay_syn_00939,1481,INR,card,card expired,card_expired,1,train,0.08,0.68,0.45
evt_syn_00940,pay_syn_00940,13422,INR,netbanking,insufficient funds,insufficient_funds,0,train,0.72,0.55,0.5
evt_syn_00941,pay_syn_00941,920,INR,netbanking,card expired,card_expired,5,train,0.14,0.74,0.45
evt_syn_00942,pay_syn_00942,10549,INR,card,insufficient funds,insufficient_funds,2,train,0.72,0.55,0.5
evt_syn_00943,pay_syn_00943,6735,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,1,train,0.05,0.62,0.4
evt_syn_00944,pay_syn_00944,3427,INR,upi,insufficient funds,insufficient_funds,2,train,0.72,0.55,0.5
evt_syn_00945,pay_syn_00945,13740,INR,upi,card expired,card_expired,0,train,0.08,0.68,0.45
evt_syn_00946,pay_syn_00946,12672,INR,card,insufficient funds,insufficient_funds,0,train,0.72,0.55,0.5
evt_syn_00947,pay_syn_00947,1949,INR,card,authentication failed,authentication_failed,8,holdout,0.28,0.66,0.42
evt_syn_00948,pay_syn_00948,21423,INR,card,authentication failed,authentication_failed,0,holdout,0.22,0.6,0.42
evt_syn_00949,pay_syn_00949,1123,INR,card,bank decline,bank_decline,0,train,0.12,0.52,0.4
evt_syn_00950,pay_syn_00950,985,INR,netbanking,international_transaction_not_allowed,international_transaction_not_allowed,1,train,0.05,0.62,0.4
evt_syn_00951,pay_syn_00951,6752,INR,card,insufficient funds,insufficient_funds,1,holdout,0.72,0.55,0.5
evt_syn_00952,pay_syn_00952,2693,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,0,train,0.05,0.62,0.4
evt_syn_00953,pay_syn_00953,2395,INR,netbanking,network error,network_error,0,train,0.58,0.5,0.35
evt_syn_00954,pay_syn_00954,2401,INR,card,network error,network_error,2,train,0.58,0.5,0.35
evt_syn_00955,pay_syn_00955,14407,INR,card,authentication failed,authentication_failed,5,train,0.28,0.66,0.42
evt_syn_00956,pay_syn_00956,4367,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,1,holdout,0.05,0.62,0.4
evt_syn_00957,pay_syn_00957,809,INR,upi,insufficient funds,insufficient_funds,3,train,0.78,0.61,0.5
evt_syn_00958,pay_syn_00958,421,INR,netbanking,authentication failed,authentication_failed,5,holdout,0.28,0.66,0.42
evt_syn_00959,pay_syn_00959,349,INR,upi,authentication failed,authentication_failed,3,train,0.28,0.66,0.42
evt_syn_00960,pay_syn_00960,1801,INR,card,card expired,card_expired,0,train,0.08,0.68,0.45
evt_syn_00961,pay_syn_00961,12122,INR,card,bank decline,bank_decline,3,holdout,0.18,0.58,0.4
evt_syn_00962,pay_syn_00962,13362,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,1,holdout,0.05,0.62,0.4
evt_syn_00963,pay_syn_00963,15870,INR,netbanking,insufficient funds,insufficient_funds,0,holdout,0.72,0.55,0.5
evt_syn_00964,pay_syn_00964,15510,INR,netbanking,card expired,card_expired,0,train,0.08,0.68,0.45
evt_syn_00965,pay_syn_00965,2562,INR,card,card expired,card_expired,1,train,0.08,0.68,0.45
evt_syn_00966,pay_syn_00966,592,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,5,holdout,0.11,0.68,0.4
evt_syn_00967,pay_syn_00967,58227,INR,card,insufficient funds,insufficient_funds,0,train,0.64,0.47,0.5
evt_syn_00968,pay_syn_00968,22155,INR,card,insufficient funds,insufficient_funds,8,train,0.78,0.61,0.5
evt_syn_00969,pay_syn_00969,2867,INR,netbanking,authentication failed,authentication_failed,5,holdout,0.28,0.66,0.42
evt_syn_00970,pay_syn_00970,2737,INR,upi,authentication failed,authentication_failed,2,train,0.22,0.6,0.42
evt_syn_00971,pay_syn_00971,1030,INR,card,card expired,card_expired,2,holdout,0.08,0.68,0.45
evt_syn_00972,pay_syn_00972,43885,INR,card,card expired,card_expired,1,train,0.0,0.6,0.45
evt_syn_00973,pay_syn_00973,692,INR,card,authentication failed,authentication_failed,8,train,0.28,0.66,0.42
evt_syn_00974,pay_syn_00974,68312,INR,card,authentication failed,authentication_failed,2,train,0.14,0.52,0.42
evt_syn_00975,pay_syn_00975,844,INR,card,authentication failed,authentication_failed,3,train,0.28,0.66,0.42
evt_syn_00976,pay_syn_00976,3511,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,0,train,0.05,0.62,0.4
evt_syn_00977,pay_syn_00977,4711,INR,card,insufficient funds,insufficient_funds,2,train,0.72,0.55,0.5
evt_syn_00978,pay_syn_00978,9738,INR,netbanking,network error,network_error,0,holdout,0.58,0.5,0.35
evt_syn_00979,pay_syn_00979,1251,INR,netbanking,authentication failed,authentication_failed,2,train,0.22,0.6,0.42
evt_syn_00980,pay_syn_00980,51789,INR,card,insufficient funds,insufficient_funds,1,train,0.64,0.47,0.5
evt_syn_00981,pay_syn_00981,9129,INR,card,insufficient funds,insufficient_funds,0,train,0.72,0.55,0.5
evt_syn_00982,pay_syn_00982,14893,INR,netbanking,card expired,card_expired,0,holdout,0.08,0.68,0.45
evt_syn_00983,pay_syn_00983,1718,INR,card,authentication failed,authentication_failed,1,train,0.22,0.6,0.42
evt_syn_00984,pay_syn_00984,20617,INR,card,bank decline,bank_decline,8,train,0.18,0.58,0.4
evt_syn_00985,pay_syn_00985,21765,INR,card,bank decline,bank_decline,3,train,0.18,0.58,0.4
evt_syn_00986,pay_syn_00986,790,INR,card,authentication failed,authentication_failed,3,train,0.28,0.66,0.42
evt_syn_00987,pay_syn_00987,5860,INR,upi,card expired,card_expired,0,train,0.08,0.68,0.45
evt_syn_00988,pay_syn_00988,42449,INR,upi,international_transaction_not_allowed,international_transaction_not_allowed,0,train,0.0,0.54,0.4
evt_syn_00989,pay_syn_00989,15194,INR,upi,insufficient funds,insufficient_funds,1,train,0.72,0.55,0.5
evt_syn_00990,pay_syn_00990,4915,INR,netbanking,card expired,card_expired,0,train,0.08,0.68,0.45
evt_syn_00991,pay_syn_00991,4760,INR,card,network error,network_error,3,train,0.64,0.56,0.35
evt_syn_00992,pay_syn_00992,869,INR,upi,card expired,card_expired,2,holdout,0.08,0.68,0.45
evt_syn_00993,pay_syn_00993,14645,INR,netbanking,bank decline,bank_decline,3,train,0.18,0.58,0.4
evt_syn_00994,pay_syn_00994,759,INR,card,authentication failed,authentication_failed,0,holdout,0.22,0.6,0.42
evt_syn_00995,pay_syn_00995,305,INR,card,insufficient funds,insufficient_funds,3,train,0.78,0.61,0.5
evt_syn_00996,pay_syn_00996,223,INR,card,card expired,card_expired,2,holdout,0.08,0.68,0.45
evt_syn_00997,pay_syn_00997,24820,INR,card,authentication failed,authentication_failed,2,train,0.22,0.6,0.42
evt_syn_00998,pay_syn_00998,4128,INR,netbanking,authentication failed,authentication_failed,5,holdout,0.28,0.66,0.42
evt_syn_00999,pay_syn_00999,387,INR,upi,insufficient funds,insufficient_funds,1,train,0.72,0.55,0.5
evt_syn_01000,pay_syn_01000,2132,INR,card,insufficient funds,insufficient_funds,3,train,0.78,0.61,0.5
evt_syn_01001,pay_syn_01001,1255,INR,card,bank decline,bank_decline,1,holdout,0.12,0.52,0.4
evt_syn_01002,pay_syn_01002,7915,INR,upi,card expired,card_expired,1,holdout,0.08,0.68,0.45
evt_syn_01003,pay_syn_01003,3643,INR,card,card expired,card_expired,2,train,0.08,0.68,0.45
evt_syn_01004,pay_syn_01004,6740,INR,card,card expired,card_expired,5,train,0.14,0.74,0.45
evt_syn_01005,pay_syn_01005,2026,INR,card,insufficient funds,insufficient_funds,3,holdout,0.78,0.61,0.5
evt_syn_01006,pay_syn_01006,5619,INR,card,insufficient funds,insufficient_funds,3,train,0.78,0.61,0.5
evt_syn_01007,pay_syn_01007,1015,INR,upi,card expired,card_expired,2,train,0.08,0.68,0.45
evt_syn_01008,pay_syn_01008,6148,INR,card,card expired,card_expired,2,train,0.08,0.68,0.45
evt_syn_01009,pay_syn_01009,6985,INR,card,authentication failed,authentication_failed,2,train,0.22,0.6,0.42
evt_syn_01010,pay_syn_01010,861,INR,netbanking,card expired,card_expired,0,holdout,0.08,0.68,0.45
evt_syn_01011,pay_syn_01011,19750,INR,card,card expired,card_expired,2,train,0.08,0.68,0.45
evt_syn_01012,pay_syn_01012,9896,INR,card,network error,network_error,3,train,0.64,0.56,0.35
evt_syn_01013,pay_syn_01013,846,INR,card,card expired,card_expired,1,train,0.08,0.68,0.45
evt_syn_01014,pay_syn_01014,14714,INR,upi,insufficient funds,insufficient_funds,0,train,0.72,0.55,0.5
evt_syn_01015,pay_syn_01015,3187,INR,upi,international_transaction_not_allowed,international_transaction_not_allowed,8,holdout,0.11,0.68,0.4
evt_syn_01016,pay_syn_01016,2383,INR,card,insufficient funds,insufficient_funds,3,train,0.78,0.61,0.5
evt_syn_01017,pay_syn_01017,13570,INR,netbanking,card expired,card_expired,2,train,0.08,0.68,0.45
evt_syn_01018,pay_syn_01018,26208,INR,upi,international_transaction_not_allowed,international_transaction_not_allowed,3,train,0.03,0.6,0.4
evt_syn_01019,pay_syn_01019,15750,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,0,train,0.05,0.62,0.4
evt_syn_01020,pay_syn_01020,16594,INR,card,authentication failed,authentication_failed,2,holdout,0.22,0.6,0.42
evt_syn_01021,pay_syn_01021,6870,INR,netbanking,insufficient funds,insufficient_funds,2,train,0.72,0.55,0.5
evt_syn_01022,pay_syn_01022,4323,INR,upi,bank decline,bank_decline,5,train,0.18,0.58,0.4
evt_syn_01023,pay_syn_01023,1562,INR,card,network error,network_error,1,holdout,0.58,0.5,0.35
evt_syn_01024,pay_syn_01024,1494,INR,upi,international_transaction_not_allowed,international_transaction_not_allowed,1,train,0.05,0.62,0.4
evt_syn_01025,pay_syn_01025,448,INR,card,card expired,card_expired,8,train,0.14,0.74,0.45
evt_syn_01026,pay_syn_01026,11162,INR,card,bank decline,bank_decline,3,holdout,0.18,0.58,0.4
evt_syn_01027,pay_syn_01027,290,INR,netbanking,insufficient funds,insufficient_funds,3,holdout,0.78,0.61,0.5
evt_syn_01028,pay_syn_01028,12798,INR,card,card expired,card_expired,3,train,0.14,0.74,0.45
evt_syn_01029,pay_syn_01029,1979,INR,netbanking,card expired,card_expired,8,train,0.14,0.74,0.45
evt_syn_01030,pay_syn_01030,6442,INR,card,international_transaction_not_allowed,international_transaction_not_allowed,2,train,0.05,0.62,0.4
